01:01:35.221 [main] INFO  o.f.core.internal.command.DbMigrate - Successfully applied 3 migrations to schema "PUBLIC" (execution time 00:00.059s)
01:01:35.222 [main] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Start to add new user to DB
01:01:35.238 [main] INFO  o.f.core.internal.command.DbClean - Successfully dropped pre-schema database level objects (execution time 00:00.000s)
01:01:35.242 [main] INFO  o.f.core.internal.command.DbClean - Successfully cleaned schema "PUBLIC" (execution time 00:00.002s)
01:01:35.243 [main] INFO  o.f.core.internal.command.DbClean - Successfully dropped post-schema database level objects (execution time 00:00.000s)
01:01:35.253 [main] INFO  o.f.c.i.database.DatabaseFactory - Database: jdbc:h2:mem:userstore (H2 1.4)
01:01:35.265 [main] INFO  o.f.core.internal.command.DbValidate - Successfully validated 3 migrations (execution time 00:00.003s)
01:01:35.274 [main] INFO  o.f.c.i.s.JdbcTableSchemaHistory - Creating Schema History table "PUBLIC"."flyway_schema_history" ...
01:01:35.284 [main] INFO  o.f.core.internal.command.DbMigrate - Current version of schema "PUBLIC": << Empty Schema >>
01:01:35.286 [main] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "PUBLIC" to version 1.0 - initial schema
01:01:35.296 [main] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "PUBLIC" to version 1.1 - insert initial users
01:01:35.307 [main] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "PUBLIC" to version 1.2 - update users
01:01:35.325 [main] INFO  o.f.core.internal.command.DbMigrate - Successfully applied 3 migrations to schema "PUBLIC" (execution time 00:00.044s)
01:01:35.326 [main] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Start to update user in DB
01:01:35.327 [main] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Start to get user from DB by id
01:01:35.335 [main] INFO  o.f.core.internal.command.DbClean - Successfully dropped pre-schema database level objects (execution time 00:00.000s)
01:01:35.337 [main] INFO  o.f.core.internal.command.DbClean - Successfully cleaned schema "PUBLIC" (execution time 00:00.001s)
01:01:35.337 [main] INFO  o.f.core.internal.command.DbClean - Successfully dropped post-schema database level objects (execution time 00:00.000s)
01:01:35.341 [main] INFO  o.f.c.i.database.DatabaseFactory - Database: jdbc:h2:mem:userstore (H2 1.4)
01:01:35.347 [main] INFO  o.f.core.internal.command.DbValidate - Successfully validated 3 migrations (execution time 00:00.003s)
01:01:35.351 [main] INFO  o.f.c.i.s.JdbcTableSchemaHistory - Creating Schema History table "PUBLIC"."flyway_schema_history" ...
01:01:35.360 [main] INFO  o.f.core.internal.command.DbMigrate - Current version of schema "PUBLIC": << Empty Schema >>
01:01:35.361 [main] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "PUBLIC" to version 1.0 - initial schema
01:01:35.371 [main] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "PUBLIC" to version 1.1 - insert initial users
01:01:35.381 [main] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "PUBLIC" to version 1.2 - update users
01:01:35.406 [main] INFO  o.f.core.internal.command.DbMigrate - Successfully applied 3 migrations to schema "PUBLIC" (execution time 00:00.049s)
01:01:35.407 [main] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Start to get user from DB by id
01:01:35.416 [main] INFO  o.f.core.internal.command.DbClean - Successfully dropped pre-schema database level objects (execution time 00:00.000s)
01:01:35.419 [main] INFO  o.f.core.internal.command.DbClean - Successfully cleaned schema "PUBLIC" (execution time 00:00.002s)
01:01:35.420 [main] INFO  o.f.core.internal.command.DbClean - Successfully dropped post-schema database level objects (execution time 00:00.000s)
01:01:35.424 [main] INFO  o.f.c.i.database.DatabaseFactory - Database: jdbc:h2:mem:userstore (H2 1.4)
01:01:35.429 [main] INFO  o.f.core.internal.command.DbValidate - Successfully validated 3 migrations (execution time 00:00.002s)
01:01:35.433 [main] INFO  o.f.c.i.s.JdbcTableSchemaHistory - Creating Schema History table "PUBLIC"."flyway_schema_history" ...
01:01:35.443 [main] INFO  o.f.core.internal.command.DbMigrate - Current version of schema "PUBLIC": << Empty Schema >>
01:01:35.444 [main] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "PUBLIC" to version 1.0 - initial schema
01:01:35.453 [main] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "PUBLIC" to version 1.1 - insert initial users
01:01:35.464 [main] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "PUBLIC" to version 1.2 - update users
01:01:35.480 [main] INFO  o.f.core.internal.command.DbMigrate - Successfully applied 3 migrations to schema "PUBLIC" (execution time 00:00.040s)
01:01:35.481 [main] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Start to get user from DB by id
01:01:35.489 [main] INFO  o.f.core.internal.command.DbClean - Successfully dropped pre-schema database level objects (execution time 00:00.000s)
01:01:35.493 [main] INFO  o.f.core.internal.command.DbClean - Successfully cleaned schema "PUBLIC" (execution time 00:00.002s)
01:01:35.493 [main] INFO  o.f.core.internal.command.DbClean - Successfully dropped post-schema database level objects (execution time 00:00.000s)
01:01:35.497 [main] INFO  o.f.c.i.database.DatabaseFactory - Database: jdbc:h2:mem:userstore (H2 1.4)
01:01:35.503 [main] INFO  o.f.core.internal.command.DbValidate - Successfully validated 3 migrations (execution time 00:00.002s)
01:01:35.506 [main] INFO  o.f.c.i.s.JdbcTableSchemaHistory - Creating Schema History table "PUBLIC"."flyway_schema_history" ...
01:01:35.514 [main] INFO  o.f.core.internal.command.DbMigrate - Current version of schema "PUBLIC": << Empty Schema >>
01:01:35.516 [main] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "PUBLIC" to version 1.0 - initial schema
01:01:35.527 [main] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "PUBLIC" to version 1.1 - insert initial users
01:01:35.537 [main] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "PUBLIC" to version 1.2 - update users
01:01:35.553 [main] INFO  o.f.core.internal.command.DbMigrate - Successfully applied 3 migrations to schema "PUBLIC" (execution time 00:00.041s)
01:01:35.561 [main] INFO  o.f.core.internal.command.DbClean - Successfully dropped pre-schema database level objects (execution time 00:00.000s)
01:01:35.564 [main] INFO  o.f.core.internal.command.DbClean - Successfully cleaned schema "PUBLIC" (execution time 00:00.002s)
01:01:35.565 [main] INFO  o.f.core.internal.command.DbClean - Successfully dropped post-schema database level objects (execution time 00:00.000s)
01:01:35.569 [main] INFO  o.f.c.i.database.DatabaseFactory - Database: jdbc:h2:mem:userstore (H2 1.4)
01:01:35.575 [main] INFO  o.f.core.internal.command.DbValidate - Successfully validated 3 migrations (execution time 00:00.003s)
01:01:35.578 [main] INFO  o.f.c.i.s.JdbcTableSchemaHistory - Creating Schema History table "PUBLIC"."flyway_schema_history" ...
01:01:35.588 [main] INFO  o.f.core.internal.command.DbMigrate - Current version of schema "PUBLIC": << Empty Schema >>
01:01:35.589 [main] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "PUBLIC" to version 1.0 - initial schema
01:01:35.601 [main] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "PUBLIC" to version 1.1 - insert initial users
01:01:35.615 [main] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "PUBLIC" to version 1.2 - update users
01:01:35.632 [main] INFO  o.f.core.internal.command.DbMigrate - Successfully applied 3 migrations to schema "PUBLIC" (execution time 00:00.047s)
01:01:35.633 [main] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Start to get user from DB by login
01:01:35.635 [main] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Password for User with login pav is incorrect
01:01:35.642 [main] INFO  o.f.core.internal.command.DbClean - Successfully dropped pre-schema database level objects (execution time 00:00.000s)
01:01:35.643 [main] INFO  o.f.core.internal.command.DbClean - Successfully cleaned schema "PUBLIC" (execution time 00:00.001s)
01:01:35.644 [main] INFO  o.f.core.internal.command.DbClean - Successfully dropped post-schema database level objects (execution time 00:00.000s)
01:02:34.530 [main] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcher'
01:02:35.290 [main] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 756 ms
01:02:39.579 [qtp170082758-19] INFO  c.b.u.web.controller.UserController - Page for getting all users is requested
01:02:39.820 [qtp170082758-20] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:02:39.831 [qtp170082758-25] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:02:41.468 [qtp170082758-25] INFO  c.b.u.web.controller.UserController - Page for adding new user is requested
01:02:41.502 [qtp170082758-27] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:02:41.512 [qtp170082758-25] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:02:53.896 [qtp170082758-27] INFO  c.b.u.web.controller.UserController - Request to add new user with name "qwe" "qwe"
01:02:53.896 [qtp170082758-27] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Start to add new user to DB
01:02:53.945 [qtp170082758-27] ERROR c.b.u.web.controller.UserController - New user was nor added
01:02:53.969 [qtp170082758-25] INFO  c.b.u.web.controller.UserController - Page for getting all users is requested
01:02:54.015 [qtp170082758-27] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:02:54.019 [qtp170082758-25] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:06:21.793 [main] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcher'
01:06:22.462 [main] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 666 ms
01:06:25.784 [qtp361656258-23] INFO  c.b.u.web.controller.UserController - Page for getting all users is requested
01:06:25.784 [qtp361656258-23] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting all users from DB
01:06:26.016 [qtp361656258-24] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:06:26.026 [qtp361656258-25] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:06:27.076 [qtp361656258-22] INFO  c.b.u.web.controller.UserController - Page for adding new user is requested
01:06:27.106 [qtp361656258-25] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:06:27.111 [qtp361656258-22] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:06:50.721 [qtp361656258-25] INFO  c.b.u.web.controller.UserController - Request to add new user with name "qwe" "qwe"
01:06:50.722 [qtp361656258-25] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Adding a new user to DB
01:06:50.938 [qtp361656258-22] INFO  c.b.u.web.controller.UserController - Page for getting all users is requested
01:06:50.939 [qtp361656258-22] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting all users from DB
01:06:51.073 [qtp361656258-25] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:06:51.078 [qtp361656258-22] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:09:09.214 [main] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcher'
01:09:09.976 [main] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 759 ms
01:09:19.276 [qtp599601006-25] INFO  c.b.u.web.controller.UserController - Page for editing of user is requested
01:09:19.277 [qtp599601006-25] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting user from DB by id
01:10:20.711 [qtp599601006-19] INFO  c.b.u.web.controller.UserController - Request to remove user with id 11
01:10:20.713 [qtp599601006-19] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Removing user from DB
01:10:20.740 [qtp599601006-21] INFO  c.b.u.web.controller.UserController - Page for getting all users is requested
01:10:20.740 [qtp599601006-21] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting all users from DB
01:10:20.905 [qtp599601006-22] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:10:20.910 [qtp599601006-25] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:14:06.146 [main] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcher'
01:14:06.893 [main] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 743 ms
01:14:08.644 [qtp2111700021-23] INFO  c.b.u.web.controller.UserController - Page for getting all users is requested
01:14:08.645 [qtp2111700021-23] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting all users from DB
01:14:08.858 [qtp2111700021-20] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:14:08.873 [qtp2111700021-25] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:14:13.851 [qtp2111700021-26] INFO  c.b.u.web.controller.UserController - Request to search users by text: el
01:14:13.851 [qtp2111700021-26] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Searching user in DB
01:14:14.094 [qtp2111700021-25] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:14:14.099 [qtp2111700021-26] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:14:16.033 [qtp2111700021-25] INFO  c.b.u.web.controller.UserController - Page for getting all users is requested
01:14:16.034 [qtp2111700021-25] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting all users from DB
01:14:16.065 [qtp2111700021-26] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:14:16.070 [qtp2111700021-25] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:14:22.089 [qtp2111700021-26] INFO  c.b.u.web.controller.UserController - Request to search users by text: tr
01:14:22.089 [qtp2111700021-26] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Searching user in DB
01:14:22.120 [qtp2111700021-25] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:14:22.124 [qtp2111700021-26] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:14:23.694 [qtp2111700021-25] INFO  c.b.u.web.controller.UserController - Page for getting all users is requested
01:14:23.694 [qtp2111700021-25] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting all users from DB
01:14:23.723 [qtp2111700021-26] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:14:23.727 [qtp2111700021-25] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:16:19.552 [main] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcher'
01:16:20.238 [main] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 684 ms
01:16:22.946 [qtp897098843-19] INFO  c.b.u.web.controller.UserController - Page for editing of user is requested
01:16:22.946 [qtp897098843-19] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting user from DB by id
01:16:30.221 [qtp897098843-22] INFO  c.b.u.web.controller.UserController - Page for getting all users is requested
01:16:30.221 [qtp897098843-22] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting all users from DB
01:16:30.376 [qtp897098843-26] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:16:30.388 [qtp897098843-19] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:16:31.969 [qtp897098843-26] INFO  c.b.u.web.controller.UserController - Page for editing of user is requested
01:16:31.969 [qtp897098843-26] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting user from DB by id
01:23:25.010 [main] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcher'
01:23:25.710 [main] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 698 ms
01:23:40.836 [qtp519879168-22] INFO  c.b.u.web.controller.UserController - Page for editing of user is requested
01:23:40.837 [qtp519879168-22] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting user from DB by id
01:23:41.070 [qtp519879168-23] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:23:41.084 [qtp519879168-19] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:23:48.040 [qtp519879168-20] INFO  c.b.u.web.controller.UserController - Request to edit user with id 6
01:23:48.040 [qtp519879168-20] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Updating user in DB
01:23:48.094 [qtp519879168-21] INFO  c.b.u.web.controller.UserController - Page for getting all users is requested
01:23:48.094 [qtp519879168-21] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting all users from DB
01:23:48.145 [qtp519879168-20] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:23:48.150 [qtp519879168-21] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:23:51.685 [qtp519879168-20] INFO  c.b.u.web.controller.UserController - Page for editing of user is requested
01:23:51.685 [qtp519879168-20] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting user from DB by id
01:23:51.718 [qtp519879168-21] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:23:51.722 [qtp519879168-20] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:23:56.851 [qtp519879168-21] INFO  c.b.u.web.controller.UserController - Page for editing of user is requested
01:23:56.851 [qtp519879168-21] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting user from DB by id
01:25:43.404 [main] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcher'
01:25:44.083 [main] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 677 ms
01:25:50.119 [qtp1563000141-26] INFO  c.b.u.web.controller.UserController - Page for editing of user is requested
01:25:50.120 [qtp1563000141-26] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting user from DB by id
01:25:50.209 [qtp1563000141-26] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - User with id 18 does not exist in DB
01:25:50.346 [qtp1563000141-25] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:25:50.365 [qtp1563000141-22] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:25:53.498 [qtp1563000141-23] INFO  c.b.u.web.controller.UserController - Page for getting all users is requested
01:25:53.499 [qtp1563000141-23] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting all users from DB
01:25:53.540 [qtp1563000141-22] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:25:53.550 [qtp1563000141-23] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:25:55.683 [qtp1563000141-22] INFO  c.b.u.web.controller.UserController - Page for editing of user is requested
01:25:55.683 [qtp1563000141-22] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting user from DB by id
01:25:55.714 [qtp1563000141-23] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:25:55.718 [qtp1563000141-22] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:26:02.983 [qtp1563000141-23] INFO  c.b.u.web.controller.UserController - Request to edit user with id 6
01:26:02.983 [qtp1563000141-23] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Updating user in DB
01:26:03.032 [qtp1563000141-22] INFO  c.b.u.web.controller.UserController - Page for getting all users is requested
01:26:03.032 [qtp1563000141-22] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting all users from DB
01:26:03.071 [qtp1563000141-23] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:26:03.076 [qtp1563000141-22] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:26:05.072 [qtp1563000141-23] INFO  c.b.u.web.controller.UserController - Page for editing of user is requested
01:26:05.072 [qtp1563000141-23] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting user from DB by id
01:26:05.100 [qtp1563000141-22] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:26:05.104 [qtp1563000141-23] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:26:09.425 [qtp1563000141-22] INFO  c.b.u.web.controller.UserController - Page for editing of user is requested
01:26:09.425 [qtp1563000141-22] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting user from DB by id
01:26:09.426 [qtp1563000141-22] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - User with id 7 does not exist in DB
01:26:09.454 [qtp1563000141-20] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:26:09.459 [qtp1563000141-22] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:33:39.954 [main] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcher'
01:33:40.608 [main] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 650 ms
01:33:44.233 [qtp1468739052-24] INFO  c.b.u.web.controller.UserController - Sign out is requested
01:33:44.240 [qtp1468739052-25] INFO  c.b.u.web.controller.UserController - Signin page is requested
01:33:44.355 [qtp1468739052-21] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:33:44.368 [qtp1468739052-27] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:33:49.166 [qtp1468739052-21] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting user from DB by login
01:33:49.361 [qtp1468739052-21] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - User with login qwe does not exist in DB
01:33:49.401 [qtp1468739052-27] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:33:49.406 [qtp1468739052-21] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:33:56.341 [qtp1468739052-27] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting user from DB by login
01:33:56.345 [qtp1468739052-21] INFO  c.b.u.web.controller.UserController - Page for getting all users is requested
01:33:56.346 [qtp1468739052-21] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting all users from DB
01:33:56.401 [qtp1468739052-27] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:33:56.406 [qtp1468739052-21] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:34:05.084 [qtp1468739052-27] INFO  c.b.u.web.controller.UserController - Sign out is requested
01:34:05.087 [qtp1468739052-21] INFO  c.b.u.web.controller.UserController - Signin page is requested
01:34:05.131 [qtp1468739052-27] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:34:05.136 [qtp1468739052-21] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:34:17.610 [qtp1468739052-27] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting user from DB by login
01:34:17.611 [qtp1468739052-27] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Password for User with login qwe1 is incorrect
01:34:17.653 [qtp1468739052-21] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:34:17.658 [qtp1468739052-27] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:34:22.627 [qtp1468739052-21] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting user from DB by login
01:34:22.630 [qtp1468739052-27] INFO  c.b.u.web.controller.UserController - Page for getting all users is requested
01:34:22.631 [qtp1468739052-27] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting all users from DB
01:34:22.672 [qtp1468739052-21] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:34:22.677 [qtp1468739052-27] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:38:24.939 [main] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcher'
01:38:25.550 [main] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 608 ms
01:38:29.589 [qtp2138295848-20] INFO  c.b.u.web.controller.UserController - Page for getting all users is requested
01:38:29.589 [qtp2138295848-20] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting all users from DB
01:38:29.841 [qtp2138295848-25] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:38:29.856 [qtp2138295848-24] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:38:31.122 [qtp2138295848-26] INFO  c.b.u.web.controller.UserController - Page for adding new user is requested
01:38:31.156 [qtp2138295848-24] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:38:31.160 [qtp2138295848-26] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:38:44.968 [qtp2138295848-24] INFO  c.b.u.web.controller.UserController - Request to add new user with name "qwe" "qwe"
01:38:44.968 [qtp2138295848-24] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Adding a new user to DB
01:38:45.026 [qtp2138295848-26] INFO  c.b.u.web.controller.UserController - Page for getting all users is requested
01:38:45.027 [qtp2138295848-26] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting all users from DB
01:38:45.065 [qtp2138295848-24] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:38:45.070 [qtp2138295848-26] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:38:49.822 [qtp2138295848-24] INFO  c.b.u.web.controller.UserController - Sign out is requested
01:38:49.827 [qtp2138295848-26] INFO  c.b.u.web.controller.UserController - Signin page is requested
01:38:49.861 [qtp2138295848-24] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:38:49.869 [qtp2138295848-26] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:38:55.987 [qtp2138295848-24] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting user from DB by login
01:38:55.991 [qtp2138295848-26] INFO  c.b.u.web.controller.UserController - Page for getting all users is requested
01:38:55.991 [qtp2138295848-26] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting all users from DB
01:38:56.032 [qtp2138295848-24] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:38:56.036 [qtp2138295848-26] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:38:58.002 [qtp2138295848-24] INFO  c.b.u.web.controller.UserController - Sign out is requested
01:38:58.005 [qtp2138295848-26] INFO  c.b.u.web.controller.UserController - Signin page is requested
01:38:58.033 [qtp2138295848-24] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:38:58.037 [qtp2138295848-26] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:39:01.112 [qtp2138295848-24] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting user from DB by login
01:39:01.116 [qtp2138295848-26] INFO  c.b.u.web.controller.UserController - Page for getting all users is requested
01:39:01.116 [qtp2138295848-26] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting all users from DB
01:39:01.157 [qtp2138295848-24] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:39:01.162 [qtp2138295848-26] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:39:07.084 [qtp2138295848-24] INFO  c.b.u.web.controller.UserController - Request to search users by text: qw
01:39:07.084 [qtp2138295848-24] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Searching user in DB
01:39:07.119 [qtp2138295848-26] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:39:07.128 [qtp2138295848-24] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
01:39:09.534 [qtp2138295848-26] INFO  c.b.u.web.controller.UserController - Page for getting all users is requested
01:39:09.534 [qtp2138295848-26] INFO  c.b.userstore.dao.jdbc.JdbcUserDao - Getting all users from DB
01:39:09.565 [qtp2138295848-24] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/style.css
01:39:09.570 [qtp2138295848-26] INFO  c.b.u.web.controller.UserController - Following resources are requested: assets/css/reset.css
